path,generated_question,generated_answer
d9/d967b513.jpg,What color is the mat?,Beige
56/56afbd1c.jpg,What color are the nuts?,Brown
96/96b77d3b.jpg,What shape are the gemstones?,Round
d1/d170f760.jpg,What color is the hook?,Black
b4/b4c6a0c4.jpg,What color are the sprinkles?,White
c7/c7899ef7.jpg,What shape are the diamonds?,Round
70/700020e8.jpg,Is the milk lactose-free?,Yes
7c/7c1b9cb6.jpg,What color is the cap?,White
8b/8b671756.jpg,What color is the cap?,Black
5b/5b1f95a6.jpg,What color is the bottle?,Brown
2a/2a95f77b.jpg,What shape is the ottoman?,Rectangular
93/935d2451.jpg,Are samosas triangular?,Yes
cf/cf376fe0.jpg,What food is roast?,Beef
b8/b8cbea9e.jpg,What color is the bottle's cap?,Red
01/0137479f.jpg,What is the power strip's color?,White
17/17e32f9e.jpg,What flavor is this yogurt?,Honey
fc/fc325d2d.jpg,What color is the liquid?,Green
3d/3d1cdd2b.jpg,Are the chips blue?,Yes
2e/2ecccf74.jpg,What food is visible?,Almonds
db/db0a4dca.jpg,What shape is this pot?,Round
13/133f2a90.jpg,What color are the bulbs?,White
70/70dd6e4e.jpg,What color is the oil?,Yellow
b9/b9113ca2.jpg,What is the bulb's color?,White
43/43f73dc8.jpg,What fruit is pictured?,Banana
0f/0f38c5ac.jpg,What color is the bag?,Orange
f5/f5d53874.jpg,What color is the background?,Blue
6b/6b1e3ed5.jpg,What is the rod's color?,White
6b/6b75f2bd.jpg,What color are the beans?,Brown
46/46913009.jpg,What shape is the pasta window?,Oval
90/90260632.jpg,Is the pot covered?,Yes
77/7738d457.jpg,What color is the suitcase?,Blue
6e/6ec08b64.jpg,What color is the fixture?,Black
86/8658d163.jpg,What color is the packaging?,Purple
ab/ab2d2c5b.jpg,What color is the lid?,Gold
e7/e7e5faf0.jpg,What are the curtains' color?,Beige
7e/7e7a92bf.jpg,What shape is the frame?,Rectangle
f1/f1e29018.jpg,What color is the cap?,Pink
9a/9a7ae219.jpg,What is the earring's color?,Rosegold
47/47fa628d.jpg,What is the main color?,Gray
b1/b165d4a1.jpg,What color are the chunks?,Beige
08/08cc57b2.jpg,Is the bulb clear?,Yes
91/919e15c6.jpg,What is the sheet's shade?,Gray
48/486308dc.jpg,What color are the wipes' letters?,Green
44/44f5f64f.jpg,What shape is the pillow?,Square
49/497d7225.jpg,Is the container cylindrical?,Yes
4e/4ebde74b.jpg,What shape are the gemstones?,Round
0b/0b112fd4.jpg,What color is the chicken?,Brown
c1/c1ac2a12.jpg,What color is the lamp?,Gold
f1/f1fdc2ea.jpg,What color is the frame?,Black
10/1012ca6e.jpg,What color are the shrimp?,Orange
10/1036878c.jpg,What color is the cap?,Black
62/6217d51e.jpg,What shape are the side buttons?,Round
87/87c11ce5.jpg,What color are these pillows?,White
27/27674e55.jpg,What color is the frame?,Black
00/009d0dae.jpg,"What color is the word ""GREEN""?",Green
e4/e4ca2110.jpg,What shape is the pendant?,Cross
cd/cd105f69.jpg,What color are the flowers?,Pink
e2/e2865649.jpg,What is the surface color?,White
70/70c6f7f6.jpg,What color are the walnuts?,Brown
99/997cfc2d.jpg,What color is the seat?,Blue
4c/4c284ff0.jpg,What color are the strawberries?,Red
fb/fbca8dc7.jpg,What shape are the containers?,Cylindrical
70/700ee31c.jpg,What is the boot's primary color?,blue
fb/fbd02bf9.jpg,What color are these bulbs?,White
f9/f91017cd.jpg,What is the gaiter's pattern?,Paisley
f3/f3a9eb3a.jpg,What shape is the container?,Round
3e/3e1921eb.jpg,What color is the cup?,Orange
ec/ece2c755.jpg,What shape is the shade?,Sphere
61/6192da22.jpg,What color are the tablets?,White
06/06706463.jpg,What shape are the crackers?,Square
88/88683142.jpg,What is the fabric's texture?,Woven
6e/6e18939e.jpg,What color is the bottle's lid?,Black
f7/f73faf5a.jpg,What is the lining's color?,Yellow
d7/d7fb458e.jpg,Are the curtains solid?,Yes
0d/0db56492.jpg,What color is the backpack?,Grey
9c/9c6c27ca.jpg,Is this soup?,Yes
ae/aea959c8.jpg,What color is the liquid?,yellow
91/91130cdb.jpg,What shape are these pillows?,Square
01/0189921d.jpg,What color is the box?,Gray
37/3759ec7f.jpg,What color are the fixtures?,White
bc/bcfd29b2.jpg,Is the tube bright?,Yes
d4/d4f02fcc.jpg,What top has the curtain?,Grommet
f9/f9760446.jpg,What color is the sticker?,Green
6f/6f4574ad.jpg,What border color is visible?,Blue
ba/ba4b4a61.jpg,What color is the lid?,Red
df/dfb901f8.jpg,What flavor is this icecream?,Chocolate
0a/0ac99ef2.jpg,What is the sole made of?,Rope
2f/2f6b432a.jpg,What is the bottle's shape?,Cylinder
b6/b6f7f079.jpg,What shade is the bedding?,Grey
6e/6ecefd7c.jpg,What color is the bottle's cap?,black
34/34844e9a.jpg,What color is the top scissors?,Purple
6c/6cc1260f.jpg,What color are the boxes?,Brown
20/20f33281.jpg,What is the bowl's color?,White
ef/ef7fcfef.jpg,What color are the curtains?,Navy
49/4994488e.jpg,Are these curtains solid?,Yes
df/df4c777a.jpg,What shape is the cake?,Round
a5/a59e03b8.jpg,What color are the coconut chips?,White
51/51fbbfa8.jpg,Is the bottle clear?,Yes
87/87c11ce5.jpg,What is the pillow's color?,White
3f/3ff76f6d.jpg,What shape are the pasta pieces?,Spirals
f8/f8d41427.jpg,Is the umbrella visible?,Yes
10/107245f1.jpg,What flavor are these chips?,Dill
2f/2ff45fdd.jpg,What shape is the rug?,Rectangular
04/041c3676.jpg,What color is the bag?,Green
5c/5ca8f7a6.jpg,What color is the bottle's content?,Purple
d6/d666b9e0.jpg,What is the herb's color?,Brown
ea/ea0c872a.jpg,What shape is the heel?,Block
38/3852ac5b.jpg,What color is the liquid?,Yellow
d8/d8d1c854.jpg,What flavor is the yogurt?,Strawberry
c6/c673074d.jpg,What color is the frame?,Black
3d/3d64136f.jpg,What color is the ink cartridge?,Black
23/23754566.jpg,What is the cylinder's color?,black
ad/adf9187e.jpg,Is this package wrapped?,Yes
20/2015373a.jpg,What color is the packaging?,White
d0/d0ba1da9.jpg,What kind of meat is displayed?,Chicken
fa/fadecf69.jpg,What is the chair's main color?,Gray
f5/f5c5d36b.jpg,What color is the bowl?,Yellow
c9/c95164c4.jpg,What color are the straws?,Orange
b5/b5788c19.jpg,What is the ring's metal color?,Silver
75/75c87695.jpg,What color are the stripes?,Blue
77/77ab323e.jpg,What color are the bottle caps?,Green
27/27c9b72d.jpg,What color is the bottle?,Brown
90/90469cb3.jpg,What flavor are these cookies?,Vanilla
cd/cdd6ebb6.jpg,What flavor is written?,Root
de/de48fb9b.jpg,What color is the chain?,Gold
c4/c446c4bf.jpg,Are these earrings shiny?,Yes
e8/e8e53b93.jpg,Is the pattern visible?,Yes
91/91319629.jpg,What shape are the cookies?,Animals
cd/cd99d42e.jpg,What is the bottle's color?,White
3c/3cbd1f42.jpg,What is the product's color?,Bronze
be/be2d5207.jpg,What color is the top section?,Red
cb/cb55d769.jpg,What color is the bottle?,Brown
b2/b2486e5b.jpg,What color is the lid?,Black
23/23bfe84c.jpg,What color is the lid?,Black
f8/f8a839bf.jpg,What color is the cap?,Gold
49/49fd8a0d.jpg,What color is the cheese?,Yellow
cb/cb31b8ac.jpg,What color is the bottle?,White
b3/b3b73539.jpg,What color is the cap?,Black
f9/f947d806.jpg,What color is the salsa?,Brown
b2/b2a0af88.jpg,What color are the peas?,Green
98/98fdb9d6.jpg,What pattern is on the gloves?,Stripe
62/627875ee.jpg,What color is the bowl?,Blue
20/208f4b01.jpg,Is the lid black?,Yes
aa/aa26971c.jpg,Is the pattern colorful?,Yes
d6/d66656c2.jpg,What is the bedding's color?,Blue
89/8994b5f9.jpg,What color is the box?,Blue
7f/7fd920e5.jpg,What flavor is the vitamin?,Tangerine
1d/1d75f09c.jpg,What is the furniture's main textile?,Fabric
53/53c1a34a.jpg,Is the chain color silver?,Yes
1b/1b0c094e.jpg,What color is the package?,Red
3f/3f585892.jpg,What flavor is written?,Original
3f/3fce6735.jpg,What shape is the tabletop?,Round
91/918d27f5.jpg,What color are the legs?,Black
0e/0ea89afa.jpg,What color is the fish?,Orange
33/33d1c374.jpg,What shape is the glass?,Sphere
58/581a7891.jpg,Are the bottle caps different?,Yes
da/da13aed7.jpg,What shape is the bottle?,Cylinder
ab/abf4ebc6.jpg,What color are the sheets?,Gray
fd/fdebabce.jpg,What color is the bag?,Silver
67/67130852.jpg,What color is the drill?,Gray
3c/3c534126.jpg,What color is the binder?,Gray
96/9649971f.jpg,What color is the side bar?,Purple
27/274c7b42.jpg,What color is the bottle on the left?,Purple
f3/f37c8b99.jpg,Is the package vertical?,Yes
7f/7fd7afca.jpg,Are there multiple bottles?,Yes
23/23c5d1a5.jpg,What encloses the sandwich?,Plastic
34/348cd788.jpg,What pattern is displayed?,Stars
31/31e6cc8e.jpg,What color are the curtains?,Grey
58/58564cf7.jpg,What is the salad's main color?,Green
1e/1e1c364f.jpg,What is the can's background?,White
66/6650b6d0.jpg,What color are the towels?,White
00/00d6216b.jpg,Is the bottle cylindrical?,Yes
34/34a7b5f5.jpg,"What color is the text ""CASHEWS""?",Teal
f5/f539ab8e.jpg,What color is the comforter?,Burgundy
35/3595924e.jpg,What color is the logo?,black
84/84f3ba50.jpg,What color is the label’s band?,Red
04/0486df6e.jpg,What color is the cartridge's label?,Black
5a/5adac4c1.jpg,What is the bread's color?,Brown
52/52000924.jpg,What color is the bag?,White
9b/9ba03276.jpg,What color are the dates?,Brown
df/df45ebcb.jpg,What color is the soup?,Yellow
f0/f0c6788b.jpg,What color is the frame?,Black
e7/e7218e40.jpg,What color are the caps?,Red
5b/5bb1d7e3.jpg,What color are the towels?,Crimson
26/26a7ac4b.jpg,What flavor is the cappuccino?,Hazelnut
42/4221c328.jpg,What is the towel's main color?,Oat
50/50aa4083.jpg,What color are the gloves?,Gray
54/5494a101.jpg,Is the packaging transparent?,Yes
6d/6dfe2d29.jpg,What is the frame's color?,White
2c/2ca8edaa.jpg,What shape are the flatbreads?,Rectangular
f2/f240e2e1.jpg,What color are the tomatoes?,Red
53/539edf7d.jpg,What color are the bins?,Blue
18/18cd1111.jpg,Is the packaging transparent?,Yes
17/173f0dd8.jpg,What color is this sheet?,Purple
ed/edfd0ee0.jpg,What texture is this?,Woven
50/50453adb.jpg,What color are the pecans?,Brown
87/8706d6be.jpg,What color are these suitcases?,Pink
34/34ab39c9.jpg,What color are the seeds?,Brown
8e/8e7e547f.jpg,What color is the metal?,Gold
b5/b51a8e8e.jpg,What color is the bag?,Clear
c7/c7cc65bf.jpg,What is the background color?,White
d3/d38b5dc4.jpg,What is bulb's primary color?,White
12/124fb15e.jpg,Is the handle black?,Yes
df/dfb8d0f3.jpg,What is the bag's color?,green
1d/1d4ca4f1.jpg,What color is the sauce?,Red
bb/bb1e2161.jpg,What color is the bottle?,brown
6b/6bc77672.jpg,Are stripes diagonal?,Yes
d9/d960fdff.jpg,What color is the box?,Blue
04/040a5dcb.jpg,Are the cookies round?,Yes
8d/8dd6b424.jpg,What color are the legs?,Black
cf/cf3194d2.jpg,What color is the packaging band?,maroon
dc/dc8527d6.jpg,What color is the cap?,Black
8b/8b524871.jpg,What color is the okra?,Green
39/39d58a39.jpg,Is it glass?,Yes
1f/1f4d207d.jpg,What color is the pearl?,White
94/94392fca.jpg,What color is the main text?,Blue
dd/ddb3802d.jpg,How many cushions are present?,Four
df/dfef0b5c.jpg,Are the lines straight?,Yes
e3/e3d7ed2b.jpg,What flavor are the pretzels?,Chocolate
8b/8b9aa416.jpg,What is the box's color?,Green
bd/bd31419c.jpg,What color is the label?,Blue
b5/b5319e00.jpg,What is the image's color?,Grey
fb/fbb4a377.jpg,What color is the bread?,Brown
97/970b7d40.jpg,What flavor are the chips?,Cheddar
14/14eca568.jpg,What shape is the mirror?,Round
ee/ee6add1d.jpg,What color are the almonds?,Brown
b3/b3446027.jpg,What color is the pouch top?,Red
a9/a9259882.jpg,Is the ring primarily golden?,Yes
53/537dabb8.jpg,What color are the cans?,Silver
ea/ea7d98e0.jpg,What color is the container?,white
ac/ac9cc538.jpg,Is the sole flat?,Yes
0e/0e575708.jpg,Are the legs black?,Yes
8d/8d95550f.jpg,What is the pendant's shape?,Circle
ab/ab103617.jpg,What pattern appears on the braces?,Polka
04/04f87886.jpg,What color are the curtains?,Turquoise
a6/a6ebb33e.jpg,What color is the powder?,Green
6b/6becc1aa.jpg,What is the gaiter's primary color?,Orange
7e/7e190586.jpg,What is this primarily?,Chair
45/45bc4451.jpg,What topping is visible?,Pepperoni
bb/bb7191ea.jpg,What color are the apples?,Red
3e/3e245117.jpg,What flavor is this packet?,Raspberry
f4/f449667c.jpg,What shape is the board?,Square
72/72fef3eb.jpg,What color is the cheese?,Yellow
f4/f442e9c9.jpg,What color is the chair's trim?,Gray
f2/f214d381.jpg,Are the contents green?,Yes
23/232c4655.jpg,Is the sausage pork?,Yes
bb/bb0b2f70.jpg,What color are the laces?,Striped
b7/b72fb354.jpg,What sole style is visible?,Wedge
bd/bd6c8c3b.jpg,What shape are the boxes?,Rectangular
04/04a5a08d.jpg,What is the mirror's shape?,Round
d2/d20098db.jpg,What is the bottle's liquid color?,Brown
5f/5fed815a.jpg,What color are the berries?,Red
7b/7b3e1f6c.jpg,What color is the text?,White
6d/6d4198fa.jpg,Is furniture wooden?,Yes
63/63890881.jpg,Is the boot laced?,Yes
29/29c65ddf.jpg,Are the towels stacked?,Yes
12/12063b08.jpg,Is the cylinder dark?,Yes
eb/eb2b3b68.jpg,What color is the bag?,Green
b7/b730f28d.jpg,Is the chair reclined?,Yes
8a/8a988ed1.jpg,What color is the bedding?,Blue
89/894a4000.jpg,What color is the bottle?,Brown
80/801ad0fe.jpg,What color is the leftmost notebook?,Black
19/1946b865.jpg,What is the sofa's main feature?,Chaise
24/24aaa5f9.jpg,What color is the lid?,Gold
ef/eff14a91.jpg,What color are the curtains?,Black
04/0433791e.jpg,What color is the frosting?,White
e7/e7d9f18a.jpg,What color is the background?,White
b7/b7edb224.jpg,What color is the bottle?,white
f9/f9b4167f.jpg,What shape is the pie?,Round
8a/8a11fc41.jpg,What color is the label?,Black
8a/8a2aa338.jpg,What is the boot's closure?,Laces
d7/d79dc9ac.jpg,What color is the lid?,Black
a5/a5a7f1ca.jpg,Is the packaging see-through?,Yes
5e/5eaef554.jpg,What color is the lid?,black
01/012fcd6b.jpg,Are there multiple wipes?,Yes
be/bec3aabe.jpg,Is the background color green?,Yes
0a/0ab33971.jpg,Is the writing green?,Yes
a3/a3b30ca3.jpg,What is the material's texture?,Grainy
27/27c3e059.jpg,What is the dominant color?,Red
b9/b9a00ccd.jpg,Are the curtains light?,Yes
10/10bf37b2.jpg,What color are the chips?,Yellow
30/300ed87e.jpg,What material appears on this chair?,Leather
55/5558c928.jpg,What shape is the lowest bead?,Octagon
4a/4a36cb64.jpg,What is the jar's material?,Glass
ee/eec891f4.jpg,Is the cap golden?,Yes
2a/2ae319e1.jpg,What grain are these tortillas?,Corn
ab/ab2b1481.jpg,What food is illustrated?,Tomato
e1/e18c7e19.jpg,What is the product?,Soda
a9/a93b8b7e.jpg,What color is the bottle's cap?,Black
0c/0caff6ac.jpg,What flavor is featured?,Strawberries
3a/3a3bfacc.jpg,Are tortillas round?,Yes
c6/c6b7495e.jpg,Is it gold?,Yes
c1/c1d25879.jpg,What color are the sprouts?,Green
d1/d12cfdf6.jpg,Is the tofu organic?,Yes
35/35ec4d1f.jpg,What color are the flowers?,Purple
01/01938bae.jpg,Is the liquid visible?,No
65/655a838a.jpg,What is atop?,Pom-pom
4a/4ae19ab6.jpg,What color are the cherries?,Red
0c/0c6fd8ab.jpg,What color is the fabric?,Blue
24/2404ffea.jpg,Is there a buckle?,Yes
60/609c6976.jpg,What color are the peppercorns?,Black
a5/a5eb5f51.jpg,What is the frame's material?,Glass
da/dafc19e0.jpg,Is the bread brown?,Yes
ce/ce93d166.jpg,What color is the packaging?,Blue
32/32de9712.jpg,What color is the box?,green
ba/ba0d7bc1.jpg,Is the ring silver?,Yes
b5/b58fe614.jpg,What color is the cap?,Black
35/3595924e.jpg,What is the logo's color?,Black
d6/d6dbd3dc.jpg,What fruit is depicted?,Apple
46/46bea875.jpg,What color are the sheets?,Gray
d0/d09a4b4b.jpg,What color are the gloves?,Black
10/1049cd9f.jpg,What flavor are these chips?,Salt
cd/cd894fd5.jpg,What color is the ball?,White
4c/4c6c3274.jpg,What shape are the chair legs?,Rectangular
39/392d59ff.jpg,What color is the bottle's cap?,black
4c/4cecf68a.jpg,Is the blanket light?,Yes
c5/c5b9c8ba.jpg,What is the mask's pattern?,Lightning
0d/0dae0881.jpg,What shape is the mat?,Rectangle
54/54a0009a.jpg,What color are the oranges?,Orange
e1/e119a9f8.jpg,What shape is the ring?,Cross
3c/3c511f75.jpg,What is the bulb's color?,Blue
27/27d4b4a7.jpg,What color is the packet?,Gray
c9/c95f7867.jpg,What shape are the earrings?,Spherical
9e/9ebcbcef.jpg,What color is the syrup?,Brown
a1/a13c438f.jpg,What color is the spokeshave?,Black
50/5077191a.jpg,What shape is the pot?,Round
84/848e0c75.jpg,Is the product round?,Yes
8d/8de6a814.jpg,Is the center stone oval?,Yes
31/3108ffef.jpg,What color is the topmost section?,Orange
6b/6b6d6182.jpg,What color is the sheet?,Black
78/781c0d95.jpg,What color are the tubes?,White
c6/c6b2ae8f.jpg,What color are these pads?,Black
b6/b6f0917b.jpg,What color is the cap?,Black
eb/eb817105.jpg,What color is the soup?,Orange
5c/5c7ea22b.jpg,What color is the box?,Purple
62/623d1e24.jpg,What shape is the box?,Heart
2f/2fa8f735.jpg,What is the box's shape?,Rectangular
6d/6d45fa92.jpg,Is the arugula organic?,Yes
05/0587dcf1.jpg,Are these bins striped?,Yes
9d/9d21ef73.jpg,What color is the platform?,Black
6d/6dc0f882.jpg,What shade are the sheets?,Blue
03/03917ee1.jpg,Is the pattern geometric?,Yes
37/37f847c3.jpg,What color is the lid?,Black
ca/cae3c79b.jpg,What color is the cap?,Orange
56/562f7fec.jpg,What color are the leaves?,Green
e1/e18773fd.jpg,What color are the suitcases?,black
75/75986949.jpg,Is this chair upholstered?,Yes
15/15de6f60.jpg,What flavor are chips?,Cuban
92/92f57419.jpg,What color is the macaroni?,Orange
d4/d4093d30.jpg,What is the product's shape?,Round
cc/cce9bef7.jpg,What color is the light's frame?,Orange
b3/b33da8aa.jpg,What color is the sofa?,Beige
0d/0d99b2e7.jpg,What shape are the carrots?,Circles
b5/b5319e00.jpg,Is image absent?,Yes
69/69ae22e4.jpg,What color is the large bag?,Beige
d4/d48aff14.jpg,What color are the sandals?,Red
51/51a3c2f0.jpg,What color is the cable?,Black
35/35b8b9f9.jpg,What color is the lid?,Black
72/72b395ce.jpg,What is the sheet's color?,Blue
85/85eec917.jpg,What color is the chair?,Grey
00/002181be.jpg,Is the lid red?,Yes
04/04c0224b.jpg,What color are the almonds?,Beige
b5/b5319e00.jpg,What color are the words?,Grey
ad/ad447993.jpg,What fruit decorates blanket?,Pineapple
bb/bb4fe4fb.jpg,Is the pillow square?,Yes
81/816700dc.jpg,What color is the top?,White
93/93bc226a.jpg,What is the yogurt flavor?,Plain
eb/ebbcdcaa.jpg,What color are the muffins?,Yellow
69/696a5f80.jpg,What color is the rice?,White
c1/c197c931.jpg,What color is the bottle?,Brown
33/33c0d9dd.jpg,What color is the box?,Brown
f7/f7d106a8.jpg,What shape is the mirror?,Rectangular
08/087f7389.jpg,Is container transparent?,Yes
aa/aa23f414.jpg,Are doors present?,Yes
d1/d1371227.jpg,What color is the box's band?,Green
57/574eb116.jpg,Is the tabletop hexagonal?,Yes
20/20c13b26.jpg,What color is the frame?,Gold
93/93870dd3.jpg,What is the can's color?,Silver
e0/e04d2f1d.jpg,What color is the trim?,Red
f0/f098c206.jpg,What color is the lid?,Black
bc/bc2613dd.jpg,Is the top surface slatted?,Yes
1b/1b4427f5.jpg,What vegetable is featured?,Potato
b5/b58b1af5.jpg,What color is the packaging?,White
30/30b60cfb.jpg,What color are the panels?,Blue
9a/9a13e5ee.jpg,What color are the tomatoes?,Red
58/58b5a726.jpg,What color are the blueberries?,Blue
84/84149faa.jpg,What color is the container's lid?,Gold
36/36693317.jpg,Are the lenses shaded?,Yes
29/298fb02c.jpg,What color is the curtain?,Grey
26/26f9f717.jpg,What color is the bottle's lid?,White
6f/6f00ba41.jpg,What color is the buckle?,Silver
f6/f6d652d6.jpg,What color is the boot?,Brown
b1/b1b4cf34.jpg,What color is the text?,Gray
db/db5a85b7.jpg,What color are the bottom trim?,Orange
